what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123107278
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123107862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123109811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123123996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355123134074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123153089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123161014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355123168325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355123184110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355123192865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123198882
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123204655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123206509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123222079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355123228873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.columnNext",1355123240819
executed,command,com.mulgasoft.emacsplus,3.6.5,"com.mulgasoft.emacsplus.forwardChar",1355123240819
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.columnNext",1355123241002
executed,command,com.mulgasoft.emacsplus,3.6.5,"com.mulgasoft.emacsplus.forwardChar",1355123241002
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.columnNext",1355123241274
executed,command,com.mulgasoft.emacsplus,3.6.5,"com.mulgasoft.emacsplus.forwardChar",1355123241274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123245918
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123248545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123253551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123265183
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355123266373
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1355123269338
executed,command,com.mulgasoft.emacsplus,3.6.5,"com.mulgasoft.emacsplus.beginLine",1355123269338
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1355123269610
executed,command,com.mulgasoft.emacsplus,3.6.5,"com.mulgasoft.emacsplus.beginLine",1355123269610
